구분,fid,위도,경도,label,예측결과,결빙확률,결빙확률_percent,블랙아이스_발생확률,블랙아이스_발생확률_percent,블랙아이스_예측결과,기온,풍향,풍속,강수량,습도,추정노면온도,교량,터널,ROAD_RANK,Drainage Class,aws_지점,aws_거리_km,alti_mean,terrain_mean,aspect_mean,장소,위치,사고일시,위험도
결빙지역,131,36.56113271,128.191467,1,1.0,0.794,79.417,,,,-0.381,269.221,1.797,0.283,67.752,-0.912,1,0,102.0,3.0,273,8.285,66.12934247,2.049487123,243.2648365,,,,높음
결빙지역,132,36.65923436,128.1265493,1,1.0,0.956,95.614,,,,-0.381,269.221,1.797,0.283,67.752,-0.912,1,0,103.0,1.0,273,4.068,100.4994133,2.675066925,26.40551536,,,,높음
결빙지역,133,36.55359343,129.0102817,1,1.0,0.764,76.369,,,,-2.938,217.063,1.483,0.183,73.752,-3.108,0,0,101.0,2.334394904,276,13.443,156.5613955,4.243177921,195.6965362,,,,높음
결빙지역,134,35.0004873,128.0353661,1,1.0,0.776,77.631,,,,-0.275,97.697,0.365,0.35,73.146,-0.393,0,0,102.0,,192,18.164,0.916137038,0.005143643,285.6677265,,,,높음
결빙지역,135,33.45584795,126.5508896,1,0.0,0.19,18.993,,,,8.291,207.422,3.542,0.751,61.454,6.353,0,0,104.0,2.0,184,6.769,,,,,,,낮음
결빙지역,136,33.33989494,126.3559129,1,0.0,0.196,19.606,,,,8.886,203.728,8.981,0.402,66.817,5.625,0,0,103.0,2.0,185,18.662,,,,,,,낮음
결빙지역,137,37.54129396,127.0711307,1,1.0,0.831,83.119,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,104.0,4.0,108,9.87,13.58625459,0.216848277,221.465691,,,,높음
결빙지역,138,37.60414461,127.012226,1,1.0,0.881,88.128,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,104.0,2.0,108,5.476,42.84289412,1.033091424,96.84605207,,,,높음
결빙지역,139,37.6460744,127.0659267,1,1.0,0.845,84.505,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,102.0,3.566139468,108,12.114,25.86643798,0.545655776,195.0262587,,,,높음
결빙지역,140,37.51346103,126.9086075,1,1.0,0.665,66.55,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,101.0,2.1065662,108,8.181,19.02348689,2.446239379,335.1145862,,,,보통
결빙지역,141,37.52466577,127.0521905,1,1.0,0.816,81.647,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,101.0,2.0,108,9.22,20.30403228,2.652659924,283.3781922,,,,높음
결빙지역,142,37.48955917,127.031609,1,1.0,0.723,72.277,,,,-2.46,257.924,1.642,0.231,69.566,-2.73,0,0,101.0,2.906441166,116,7.82,20.04544951,0.821707606,274.3093794999999,,,,높음
결빙지역,143,37.50133021,127.1482467,1,1.0,0.754,75.412,,,,-2.46,257.924,1.642,0.231,69.566,-2.73,0,0,101.0,2.355685131,116,17.465,37.76483773,7.569806353,167.5803126,,,,높음
결빙지역,144,35.90092499,128.5861359,1,0.0,0.01,1.012,,,,,,0.0,0.0,,,0,0,103.0,3.0,176,6.466,27.58989345,1.212134832,215.5114526,,,,낮음
결빙지역,145,37.43873827,126.6813172,1,1.0,0.787,78.651,,,,0.709,197.356,2.784,0.338,65.264,-0.232,0,0,102.0,2.0,112,6.601,34.55186691000001,3.718904239,150.52856519999997,,,,높음
결빙지역,146,37.46393327,126.6897219,1,1.0,0.978,97.817,,,,0.709,197.356,2.784,0.338,65.264,-0.232,0,1,101.0,2.0,112,5.922,11.25969888,2.337193802,19.20857359,,,,높음
결빙지역,147,37.47735717,126.6930333,1,1.0,0.899,89.862,,,,0.709,197.356,2.784,0.338,65.264,-0.232,0,0,101.0,2.0,112,6.012,8.5747509,1.505854011,298.7681274,,,,높음
결빙지역,148,37.51284773,126.7056863,1,1.0,0.941,94.091,,,,0.709,197.356,2.784,0.338,65.264,-0.232,0,0,104.0,3.0,112,8.128,17.86614747,0.887567952,111.788856,,,,높음
결빙지역,149,35.15168379,126.8511306,1,1.0,0.946,94.573,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,103.0,4.0,156,4.37,19.7559537,0.103091976,245.9871683,,,,높음
결빙지역,150,35.15995752,126.8557524,1,1.0,0.918,91.812,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,101.0,4.0,156,3.562,21.386984199999997,0.416502025,157.295252,,,,높음
결빙지역,151,35.14023246,126.8314335,1,1.0,0.951,95.092,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,101.0,4.0,156,6.566,17.46611886,0.714307771,318.4590636,,,,높음
결빙지역,152,35.13953521,126.8836026,1,1.0,0.646,64.643,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,102.0,1.867985612,156,3.781,65.43229098,9.021285864,53.13482938,,,,보통
결빙지역,153,35.13473077,126.899122,1,1.0,0.57,56.957,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,104.0,3.788904899,156,4.299,40.47706528,2.292895778,199.5051786,,,,보통
결빙지역,154,35.1722103,126.8846794,1,1.0,0.966,96.63,,,,2.665,126.381,1.219,0.519,73.861,1.981,1,0,101.0,4.0,156,0.634,27.40722114,0.254945522,252.261409,,,,높음
결빙지역,155,35.17557223,126.8900759,1,1.0,0.686,68.56,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,101.0,2.0,156,0.328,49.09867764,3.485722173,188.9123094,,,,보통
결빙지역,156,35.22402835,126.8390356,1,1.0,0.906,90.565,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,104.0,2.0,156,7.425,28.63771732,0.488377479,90.44613863,,,,높음
결빙지역,157,35.15845465,126.7304579,1,1.0,0.937,93.666,,,,2.665,126.381,1.219,0.519,73.861,1.981,1,0,104.0,3.0,156,14.736,19.29649195,1.167630769,231.590717,,,,높음
결빙지역,158,35.2114118,126.8428481,1,1.0,0.763,76.34,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,104.0,3.11454219,156,6.162,28.1002636,1.035544872,39.13141251,,,,높음
결빙지역,159,36.32235952,127.4433089,1,1.0,0.966,96.594,,,,0.431,239.05,1.282,0.328,72.131,-0.032,1,0,102.0,4.0,133,8.434,57.29053116,1.626061678,200.2635193,,,,높음
결빙지역,160,36.34287494,127.4082823,1,1.0,0.988,98.804,,,,0.431,239.05,1.282,0.328,72.131,-0.032,1,0,103.0,4.0,133,4.581,43.70603943,0.412990451,29.54508972,,,,높음
결빙지역,161,36.28016805,127.3762134,1,1.0,0.692,69.207,,,,0.431,239.05,1.282,0.328,72.131,-0.032,0,0,102.0,2.892908309,133,10.218,78.98865509,3.9358005519999995,45.7492981,,,,보통
결빙지역,162,36.3160765,127.4177868,1,1.0,0.781,78.143,,,,0.431,239.05,1.282,0.328,72.131,-0.032,0,0,103.0,2.0,133,7.444,84.50215799000001,5.168017545,348.0612371,,,,높음
결빙지역,163,36.32289065,127.4155849,1,0.0,0.434,43.433,,,,0.431,239.05,1.282,0.328,72.131,-0.032,0,0,102.0,2.461759425,133,6.707,61.47130838,2.571395247,263.1993218,,,,보통
결빙지역,164,36.35206018,127.3789863,1,1.0,0.756,75.624,,,,0.431,239.05,1.282,0.328,72.131,-0.032,0,0,101.0,5.048480463,133,2.301,50.3732692,0.49568429799999997,80.57673114,,,,높음
결빙지역,165,36.40645347,127.4236826,1,1.0,0.881,88.11,,,,0.431,239.05,1.282,0.328,72.131,-0.032,1,0,102.0,4.296189792,133,6.0,36.13936694000001,1.549803029,295.8414575,,,,높음
결빙지역,166,37.31977144,126.9878296,1,1.0,0.982,98.209,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,1,0,101.0,1.0,119,5.283,85.77482341,7.009917926,125.99374199999998,,,,높음
결빙지역,167,37.27270381,126.9611858,1,1.0,0.989,98.901,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,1,0,104.0,3.090778615,119,2.134,29.657931440000002,0.745916759,54.2542085,,,,높음
결빙지역,168,37.23454793,126.9834635,1,1.0,0.953,95.272,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,1,0,102.0,3.0,119,2.552,21.98830003,0.870589505,103.7363971,,,,높음
결빙지역,169,37.26805105,127.027866,1,1.0,0.588,58.846,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,102.0,2.0,119,3.796,44.71156739,1.436243029,266.7678198,,,,보통
결빙지역,170,37.28779621,126.9779779,1,1.0,0.816,81.598,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,101.0,2.0,119,1.841,47.29036627,0.862427196,149.9510034,,,,높음
결빙지역,171,37.26436139,127.0328008,1,1.0,0.832,83.151,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,104.0,2.885169186,119,4.295,48.58780164,1.117412935,130.8882397,,,,높음
결빙지역,172,37.24646512,127.064891,1,1.0,0.696,69.617,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,103.0,4.0,119,7.351,38.82171793,1.621260642,217.4704417,,,,보통
결빙지역,173,37.25237513,127.0610577,1,1.0,0.727,72.745,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,101.0,2.0,119,6.932,45.83554459,1.5980196,330.8097534,,,,높음
결빙지역,174,37.4491057,127.1269879,1,1.0,0.602,60.246,,,,-2.46,257.924,1.642,0.231,69.566,-2.73,0,0,103.0,1.0,116,14.408,42.91531542,0.732058378,118.2963106,,,,보통
결빙지역,175,37.4637419,127.1696253,1,1.0,0.851,85.106,,,,-2.46,257.924,1.642,0.231,69.566,-2.73,0,0,101.0,3.98381877,116,18.289,112.1195508,9.494013384,176.9631467,,,,높음
결빙지역,176,37.44228579,127.1793309,1,1.0,0.657,65.653,,,,-2.46,257.924,1.642,0.231,69.566,-2.73,0,0,102.0,2.0,116,19.02,126.8365137,8.363472202,265.0823578,,,,보통
결빙지역,177,37.41431355,127.1286178,1,1.0,0.893,89.346,,,,-2.46,257.924,1.642,0.231,69.566,-2.73,0,0,102.0,2.546402878,116,14.919,30.00465112,0.375009508,222.58454649999996,,,,높음
결빙지역,178,37.53204597,126.789078,1,1.0,0.943,94.35,,,,0.709,197.356,2.784,0.338,65.264,-0.232,0,0,101.0,3.0,112,15.693,12.25054142,1.04628142,45.86719264,,,,높음
결빙지역,179,37.44248666,126.846905,1,1.0,0.902,90.163,,,,-2.46,257.924,1.642,0.231,69.566,-2.73,0,1,104.0,2.278735632,116,10.331,26.84398304,2.409737294,192.2389042,,,,높음
결빙지역,180,37.0791316,127.0566813,1,1.0,0.612,61.219,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,102.0,2.0,119,20.881,33.42260641,3.506587816,64.55476504,,,,보통
결빙지역,181,36.97058362,127.1159667,1,1.0,0.916,91.635,,,,-1.264,165.124,0.693,0.321,80.41,-1.374,1,0,103.0,,232,21.242,5.470660827999999,0.88745609,144.4265692,,,,높음
결빙지역,182,37.04648149,126.9680633,1,1.0,0.507,50.659,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,103.0,2.799208348,119,23.502,25.97818589,7.839670119,184.6611717,,,,보통
결빙지역,183,36.98322611,127.0799691,1,1.0,0.989,98.933,,,,-1.264,165.124,0.693,0.321,80.41,-1.374,1,0,101.0,4.0,232,22.939,2.552934232,1.067315788,41.44894509,,,,높음
결빙지역,184,37.3015132,126.9017262,1,1.0,0.738,73.817,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,103.0,3.194982079,119,8.076,18.76011462,3.439340952,319.6012729,,,,높음
결빙지역,185,37.34014485,126.8147113,1,1.0,0.796,79.642,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,104.0,5.0,119,16.869,11.08796359,1.80484161,103.218179,,,,높음
결빙지역,186,37.33683133,126.8105541,1,1.0,0.607,60.747,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,102.0,2.0,119,17.04,13.06862915,0.942956131,179.7619073,,,,보통
결빙지역,187,37.65807655,126.8952076,1,1.0,0.529,52.888,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,103.0,2.0,108,11.47,63.22930145,6.579749107,168.7155151,,,,보통
결빙지역,188,37.63904717,126.7574797,1,1.0,0.887,88.662,,,,0.386,179.43,1.884,0.38,64.135,-0.26,1,0,103.0,,108,19.833,5.581264318,1.881284322,207.2633424,,,,높음
결빙지역,189,37.65547899,126.7198489,1,1.0,0.899,89.858,,,,0.709,197.356,2.784,0.338,65.264,-0.232,0,0,101.0,,112,21.467,3.736733482,0.451251755,234.3941169,,,,높음
결빙지역,190,37.65614055,126.7245232,1,1.0,0.932,93.16,,,,0.709,197.356,2.784,0.338,65.264,-0.232,0,0,101.0,4.0,112,21.698,10.99760304,0.559119031,167.3059341,,,,높음
결빙지역,191,37.66301394,126.726708,1,1.0,0.954,95.363,,,,0.709,197.356,2.784,0.338,65.264,-0.232,0,0,101.0,4.0,112,22.475,12.17755946,0.825290678,114.1575859,,,,높음
결빙지역,192,37.17403261,127.0596515,1,1.0,0.655,65.542,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,101.0,3.0,119,11.498,32.88980557,3.009890947,83.68149668,,,,보통
결빙지역,193,37.38107068,127.2941379,1,1.0,0.979,97.935,,,,-1.634,196.035,0.643,0.33,75.346,-1.697,1,0,102.0,1.228253055,203,21.258,85.15576935,6.530045033000001,21.3039093,,,,높음
결빙지역,194,37.81801605,127.0460499,1,1.0,0.871,87.138,,,,-2.14,167.384,0.702,0.407,68.097,-2.178,0,0,101.0,2.0,98,9.416,89.87052468,1.448535791,63.48451342,,,,높음
결빙지역,195,37.79915258,126.9805453,1,1.0,0.802,80.239,,,,-2.14,167.384,0.702,0.407,68.097,-2.178,0,0,103.0,2.022334294,98,13.419,100.3175168,0.978948797,284.8800969,,,,높음
결빙지역,196,37.89482594,127.3036114,1,1.0,0.942,94.164,,,,-2.14,167.384,0.702,0.407,68.097,-2.178,1,0,104.0,3.0,98,21.329,162.4570338,4.481701958,271.2344818,,,,높음
결빙지역,197,37.3458648,127.9427646,1,1.0,0.775,77.547,,,,-1.452,143.199,0.866,0.355,72.644,-1.602,0,0,103.0,2.681180281,114,0.99,139.5884564,3.226469688,114.1453287,,,,높음
결빙지역,198,37.36014422,127.9393387,1,1.0,0.802,80.164,,,,-1.452,143.199,0.866,0.355,72.644,-1.602,0,0,104.0,2.0,114,2.598,118.4439468,3.335032225,127.2761993,,,,높음
결빙지역,199,37.34890848,127.9382279,1,1.0,0.788,78.768,,,,-1.452,143.199,0.866,0.355,72.644,-1.602,0,0,104.0,1.619303911,114,1.469,155.81185909999996,3.825101376,98.40312195,,,,높음
결빙지역,200,37.33205277,127.9478264,1,1.0,0.84,83.99,,,,-1.452,143.199,0.866,0.355,72.644,-1.602,0,0,104.0,1.396050269,114,0.615,143.7431299,1.3870097210000003,123.894793,,,,높음
결빙지역,201,37.34028867,127.938697,1,1.0,0.779,77.88,,,,-1.452,143.199,0.866,0.355,72.644,-1.602,0,0,101.0,1.853280461,114,0.764,149.3560565,2.025032562,191.8167092,,,,높음
결빙지역,202,38.20691975,128.5644051,1,1.0,0.489,48.854,,,,2.87,246.011,2.632,0.384,45.446,1.755,0,0,104.0,1.025843503,90,4.89,18.9705332,4.509354936,73.68543394,,,,보통
결빙지역,203,36.65014263,127.5532433,1,1.0,0.928,92.782,,,,1.15,211.015,0.912,0.292,62.876,0.731,0,0,103.0,1.833213515,131,10.114,307.93746100000004,4.670849521,346.7125956,,,,높음
결빙지역,204,36.82668943,127.1405382,1,1.0,0.802,80.232,,,,-1.264,165.124,0.693,0.321,80.41,-1.374,0,0,103.0,2.590941769,232,5.509,52.18014855,1.996053384,188.695186,,,,높음
결빙지역,205,36.81864735,127.1431951,1,1.0,0.723,72.259,,,,-1.264,165.124,0.693,0.321,80.41,-1.374,0,0,103.0,4.0,232,4.759,40.83882904,1.396864772,111.2941513,,,,높음
결빙지역,206,36.94459845,126.6828014,1,1.0,0.672,67.24,,,,-0.042,148.154,1.37,0.298,78.189,-0.478,0,0,103.0,2.0,129,25.128,41.1662648,4.685333233,283.5162437,,,,보통
결빙지역,207,35.8223443,127.1427303,1,1.0,0.81,80.98,,,,1.389,172.425,1.868,0.355,73.809,0.654,0,0,104.0,3.0,146,1.11,36.86486487,0.468180113,319.3024466,,,,높음
결빙지역,208,35.87004558,127.1043666,1,1.0,0.978,97.752,,,,1.389,172.425,1.868,0.355,73.809,0.654,1,0,102.0,1.0,146,3.441,12.13810172,0.936869072,72.83711398,,,,높음
결빙지역,209,35.95570507,126.9978729,1,1.0,0.775,77.464,,,,1.389,172.425,1.868,0.355,73.809,0.654,0,0,101.0,2.0,146,16.688,33.54629637,1.395847395,207.9163408,,,,높음
결빙지역,210,35.56911815,126.8565582,1,1.0,0.737,73.67,,,,1.276,155.35,1.56,0.538,79.625,0.627,0,0,101.0,2.0,245,1.085,38.52219518,2.686705869,244.695245,,,,높음
결빙지역,211,35.80745943,126.9125316,1,1.0,0.728,72.797,,,,1.389,172.425,1.868,0.355,73.809,0.654,0,0,103.0,2.0,146,18.824,19.58462715,1.179468989,254.6639557,,,,높음
결빙지역,212,34.79896098,126.3913585,1,1.0,0.794,79.357,,,,3.812,153.822,3.592,0.524,79.395,2.3,0,0,104.0,4.0,165,2.2,2.927221535,1.901170677,258.8821538,,,,높음
결빙지역,213,34.80616828,126.4237244,1,1.0,0.903,90.273,,,,3.812,153.822,3.592,0.524,79.395,2.3,0,0,104.0,,165,4.049,4.038133685,0.306612033,102.2241738,,,,높음
결빙지역,214,34.80390824,126.429057,1,1.0,0.959,95.933,,,,3.812,153.822,3.592,0.524,79.395,2.3,0,0,101.0,,165,4.59,3.211238558,0.078874308,127.1820166,,,,높음
결빙지역,215,34.94828431,127.502957,1,1.0,0.52,52.007,,,,-0.019,217.178,1.69,0.483,72.853,-0.572,0,0,103.0,4.0,174,14.572,16.30972501,6.11284432,225.5356535,,,,보통
결빙지역,216,34.89695695,126.9956899,1,1.0,0.91,90.999,,,,0.891,182.021,1.217,0.43,80.244,0.394,1,0,102.0,3.986311239,260,24.158,110.192777,7.952869942,281.91776,,,,높음
결빙지역,217,34.90396196,126.9954714,1,1.0,0.921,92.149,,,,0.891,182.021,1.217,0.43,80.244,0.394,1,0,103.0,3.0,260,24.9,82.04912679,1.390768207,241.0157808,,,,높음
결빙지역,218,34.79454358,126.7134314,1,1.0,0.97,97.038,,,,1.973,203.596,1.235,0.42,81.06,1.363,1,0,101.0,3.0,259,17.88,17.59415173,0.490729515,314.1948227,,,,높음
결빙지역,219,34.78606445,126.4490036,1,1.0,0.818,81.789,,,,3.812,153.822,3.592,0.524,79.395,2.3,0,0,102.0,,165,7.075,5.874336613,1.28733489,310.6360026,,,,높음
결빙지역,220,34.74633381,126.4150244,1,1.0,0.867,86.652,,,,3.812,153.822,3.592,0.524,79.395,2.3,0,0,103.0,2.0,165,8.433,1.693596472,2.705475772,248.6272341,,,,높음
결빙지역,221,34.8694183,126.4219281,1,0.0,0.066,6.629,,,,3.812,153.822,3.592,0.524,79.395,2.3,0,0,104.0,1.14762931,165,6.87,41.15250174,12.40244209,279.4782231,,,,낮음
결빙지역,222,36.5993555,128.7006803,1,1.0,0.648,64.774,,,,-1.256,211.672,1.079,0.138,65.325,-1.469,0,0,104.0,,136,2.99,118.7097618,4.588687825,187.4901727,,,,보통
결빙지역,223,36.12773565,128.3640511,1,1.0,0.772,77.208,,,,0.072,257.913,1.091,0.193,66.997,-0.281,0,0,102.0,1.0,279,3.915,27.18314771,6.794926082999999,171.7170799,,,,높음
결빙지역,224,36.65923436,128.1265493,1,1.0,0.956,95.614,,,,-0.381,269.221,1.797,0.283,67.752,-0.912,1,0,102.0,1.0,273,4.068,100.4994133,2.675066925,26.40551536,,,,높음
결빙지역,225,36.55359343,129.0102817,1,1.0,0.764,76.369,,,,-2.938,217.063,1.483,0.183,73.752,-3.108,0,0,104.0,2.334394904,276,13.443,156.5613955,4.243177921,195.6965362,,,,높음
결빙지역,226,36.95597964,128.9934603,1,1.0,0.954,95.352,,,,-4.265,208.045,0.847,0.214,75.723,-4.115,0,0,101.0,1.75206909,271,7.15,342.2591527,8.957443442,284.8485494,,,,높음
결빙지역,227,33.45584795,126.5508896,1,0.0,0.19,18.993,,,,8.291,207.422,3.542,0.751,61.454,6.353,0,0,103.0,2.0,184,6.769,,,,,,,낮음
결빙지역,228,37.60414467,127.012241,1,1.0,0.881,88.128,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,102.0,2.0,108,5.477,42.83829891,1.041550851,98.18662258,,,,높음
결빙지역,229,37.6460744,127.0659267,1,1.0,0.845,84.505,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,104.0,3.566139468,108,12.114,25.86643798,0.545655776,195.0262587,,,,높음
결빙지역,230,37.52470222,127.0523699,1,1.0,0.814,81.403,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,104.0,2.0,108,9.231,20.29882813,2.616176367,282.5788574,,,,높음
결빙지역,231,35.19777,129.0066935,1,1.0,0.824,82.376,,,,1.639,170.555,1.112,0.398,69.27,1.102,0,0,104.0,2.964375675,296,4.775,51.97719796,5.749947724,245.5431774,,,,높음
결빙지역,232,35.90068237,128.586587,1,0.0,0.035,3.533,,,,,,0.0,0.0,,,0,0,104.0,2.847257081,176,6.418,27.70393728,1.973916614,345.2884336,,,,낮음
결빙지역,233,37.46393327,126.6897219,1,1.0,0.978,97.817,,,,0.709,197.356,2.784,0.338,65.264,-0.232,0,1,102.0,2.0,112,5.922,11.25969888,2.337193802,19.20857359,,,,높음
결빙지역,234,35.15795406,126.8648972,1,1.0,0.774,77.44,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,102.0,1.610832138,156,2.942,34.81712723,1.457045794,322.5151978,,,,높음
결빙지역,235,35.15416517,126.8518169,1,1.0,0.866,86.627,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,101.0,4.0,156,4.174,21.06692487,0.563856409,238.4285785,,,,높음
결빙지역,236,35.14023246,126.8314335,1,1.0,0.951,95.092,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,103.0,4.0,156,6.566,17.46611886,0.714307771,318.4590636,,,,높음
결빙지역,237,35.15986194,126.8557241,1,1.0,0.908,90.786,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,103.0,4.0,156,3.569,21.18409621,0.366119198,157.0591545,,,,높음
결빙지역,238,35.15835941,126.7304879,1,1.0,0.935,93.476,,,,2.665,126.381,1.219,0.519,73.861,1.981,1,0,103.0,3.0,156,14.734,18.9211796,0.861722627,235.2201255,,,,높음
결빙지역,239,35.2114118,126.8428481,1,1.0,0.763,76.34,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,101.0,3.11454219,156,6.162,28.1002636,1.035544872,39.13141251,,,,높음
결빙지역,240,35.17713963,126.8388677,1,1.0,0.838,83.785,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,104.0,1.0,156,4.816,13.2811688,0.549607873,154.4631198,,,,높음
결빙지역,241,36.32227589,127.4430142,1,1.0,0.932,93.218,,,,0.431,239.05,1.282,0.328,72.131,-0.032,1,0,104.0,4.0,133,8.421,57.38300317,1.528228668,214.9739498,,,,높음
결빙지역,242,37.30046098,126.9694661,1,1.0,0.967,96.684,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,1,102.0,2.0,119,3.43,60.81219522,2.1473793780000006,132.5122477,,,,높음
결빙지역,243,37.3196522,126.9878304,1,1.0,0.978,97.775,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,1,0,104.0,1.0,119,5.27,83.9398323,5.851722998,126.8591029,,,,높음
결빙지역,244,37.26702201,127.0273849,1,1.0,0.694,69.4,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,101.0,2.0,119,3.77,43.79205222,1.528709092,272.3151401,,,,보통
결빙지역,245,37.27206181,127.0166592,1,1.0,0.947,94.703,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,1,0,102.0,2.0,119,2.775,40.55407627,1.264762327,134.2361471,,,,높음
결빙지역,246,37.26420584,127.0326675,1,1.0,0.845,84.483,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,103.0,3.0,119,4.287,48.93214168,1.001378179,133.5428896,,,,높음
결빙지역,247,37.24653487,127.0661655,1,1.0,0.974,97.376,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,1,0,103.0,5.658519051,119,7.461,39.7285347,1.189942837,190.6353912,,,,높음
결빙지역,248,37.29065641,127.0464622,1,0.0,0.216,21.602,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,101.0,2.0,119,5.783,76.72211007,2.079206944,38.28431691,,,,낮음
결빙지역,249,37.44393062,127.1790547,1,1.0,0.959,95.877,,,,-2.46,257.924,1.642,0.231,69.566,-2.73,1,0,104.0,2.512958963,116,18.995,125.2252634,6.552522087,161.4686793,,,,높음
결빙지역,250,37.4424508,126.8468904,1,1.0,0.902,90.163,,,,-2.46,257.924,1.642,0.231,69.566,-2.73,0,1,104.0,2.326998924,116,10.332,26.47994172,2.351952395,192.6753783,,,,높음
결빙지역,251,37.04647523,126.9666689,1,0.0,0.407,40.699,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,101.0,3.0,119,23.509,21.57807296,6.705699895,211.2631061,,,,보통
결빙지역,252,37.05758145,127.0943949,1,1.0,0.775,77.49,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,102.0,2.320115357,119,24.323,43.32481003,1.026679635,235.16644289999996,,,,높음
결빙지역,253,37.34384203,126.7950334,1,1.0,0.968,96.846,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,1,0,103.0,6.0,119,18.613,13.35142199,1.762818209,184.54087769999998,,,,높음
결빙지역,254,37.34066897,126.8146169,1,1.0,0.797,79.744,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,102.0,5.0,119,16.902,11.4055393,1.942648167,101.09522510000001,,,,높음
결빙지역,255,37.33673386,126.8101965,1,1.0,0.589,58.945,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,104.0,2.0,119,17.064,12.536686049999998,0.959784544,187.543227,,,,보통
결빙지역,256,37.65560564,126.7199487,1,1.0,0.857,85.699,,,,0.709,197.356,2.784,0.338,65.264,-0.232,0,0,103.0,,112,21.483,3.809225824,0.457811438,235.9880008,,,,높음
결빙지역,257,37.6627705,126.7277406,1,1.0,0.929,92.943,,,,0.709,197.356,2.784,0.338,65.264,-0.232,0,0,104.0,4.0,112,22.486,10.60989973,0.751515348,109.9049768,,,,높음
